
Scan Time:     2014-12-07 13:56:13
Target File:   J180ND2H.F4
MD5 Checksum:  26e8d41213d7ecbe5ea671fc5868462e

DECIMAL       HEXADECIMAL     ENTROPY
--------------------------------------------------------------------------------
6916096       0x698800        0.000000
6917120       0x698C00        0.000000
6918144       0x699000        0.000000
6919168       0x699400        0.000000
6920192       0x699800        0.000000
6921216       0x699C00        0.000000
6922240       0x69A000        0.000000
6923264       0x69A400        0.000000
6924288       0x69A800        0.000000
6925312       0x69AC00        0.000000
6926336       0x69B000        0.000000
6927360       0x69B400        0.000000
6928384       0x69B800        0.000000
6929408       0x69BC00        0.000000
6930432       0x69C000        0.000000
6931456       0x69C400        0.000000
6932480       0x69C800        0.000000
6933504       0x69CC00        0.000000
6934528       0x69D000        0.000000
6935552       0x69D400        0.000000
6936576       0x69D800        0.000000
6937600       0x69DC00        0.000000
6938624       0x69E000        0.000000
6939648       0x69E400        0.000000
6940672       0x69E800        0.000000
6941696       0x69EC00        0.000000
6942720       0x69F000        0.000000
6943744       0x69F400        0.000000
6944768       0x69F800        0.000000
6945792       0x69FC00        0.000000
6946816       0x6A0000        0.000000
6947840       0x6A0400        0.000000
6948864       0x6A0800        0.000000
6949888       0x6A0C00        0.000000
6950912       0x6A1000        0.000000
6951936       0x6A1400        0.000000
6952960       0x6A1800        0.000000
6953984       0x6A1C00        0.000000
6955008       0x6A2000        0.000000
6956032       0x6A2400        0.000000
6957056       0x6A2800        0.000000
6958080       0x6A2C00        0.000000
6959104       0x6A3000        0.000000
6960128       0x6A3400        0.000000
6961152       0x6A3800        0.000000
6962176       0x6A3C00        0.000000
6963200       0x6A4000        0.000000
6964224       0x6A4400        0.000000
6965248       0x6A4800        0.000000
6966272       0x6A4C00        0.000000
6967296       0x6A5000        0.000000
6968320       0x6A5400        0.000000
6969344       0x6A5800        0.000000
6970368       0x6A5C00        0.000000
6971392       0x6A6000        0.000000
6972416       0x6A6400        0.000000
6973440       0x6A6800        0.000000
6974464       0x6A6C00        0.000000
6975488       0x6A7000        0.000000
6976512       0x6A7400        0.000000
6977536       0x6A7800        0.000000
6978560       0x6A7C00        0.000000
6979584       0x6A8000        0.000000
6980608       0x6A8400        0.000000
6981632       0x6A8800        0.000000
6982656       0x6A8C00        0.000000
6983680       0x6A9000        0.000000
6984704       0x6A9400        0.000000
6985728       0x6A9800        0.000000
6986752       0x6A9C00        0.000000
6987776       0x6AA000        0.000000
6988800       0x6AA400        0.000000
6989824       0x6AA800        0.000000
6990848       0x6AAC00        0.000000
6991872       0x6AB000        0.000000
6992896       0x6AB400        0.000000
6993920       0x6AB800        0.000000
6994944       0x6ABC00        0.000000
6995968       0x6AC000        0.000000
6996992       0x6AC400        0.000000
6998016       0x6AC800        0.000000
6999040       0x6ACC00        0.000000
7000064       0x6AD000        0.000000
7001088       0x6AD400        0.000000
7002112       0x6AD800        0.000000
7003136       0x6ADC00        0.000000
7004160       0x6AE000        0.000000
7005184       0x6AE400        0.000000
7006208       0x6AE800        0.000000
7007232       0x6AEC00        0.000000
7008256       0x6AF000        0.000000
7009280       0x6AF400        0.000000
7010304       0x6AF800        0.000000
7011328       0x6AFC00        0.000000
7012352       0x6B0000        0.000000
7013376       0x6B0400        0.000000
7014400       0x6B0800        0.000000
7015424       0x6B0C00        0.000000
7016448       0x6B1000        0.000000
7017472       0x6B1400        0.000000
7018496       0x6B1800        0.000000
7019520       0x6B1C00        0.000000
7020544       0x6B2000        0.000000
7021568       0x6B2400        0.000000
7022592       0x6B2800        0.000000
7023616       0x6B2C00        0.000000
7024640       0x6B3000        0.000000
7025664       0x6B3400        0.000000
7026688       0x6B3800        0.000000
7027712       0x6B3C00        0.000000
7028736       0x6B4000        0.000000
7029760       0x6B4400        0.000000
7030784       0x6B4800        0.000000
7031808       0x6B4C00        0.000000
7032832       0x6B5000        0.000000
7033856       0x6B5400        0.000000
7034880       0x6B5800        0.000000
7035904       0x6B5C00        0.000000
7036928       0x6B6000        0.000000
7037952       0x6B6400        0.000000
7038976       0x6B6800        0.000000
7040000       0x6B6C00        0.000000
7041024       0x6B7000        0.000000
7042048       0x6B7400        0.000000
7043072       0x6B7800        0.000000
7044096       0x6B7C00        0.000000
7045120       0x6B8000        0.000000
7046144       0x6B8400        0.000000
7047168       0x6B8800        0.000000
7048192       0x6B8C00        0.000000
7049216       0x6B9000        0.000000
7050240       0x6B9400        0.000000
7051264       0x6B9800        0.000000
7052288       0x6B9C00        0.000000
7053312       0x6BA000        0.000000
7054336       0x6BA400        0.000000
7055360       0x6BA800        0.000000
7056384       0x6BAC00        0.000000
7057408       0x6BB000        0.000000
7058432       0x6BB400        0.000000
7059456       0x6BB800        0.000000
7060480       0x6BBC00        0.000000
7061504       0x6BC000        0.000000
7062528       0x6BC400        0.000000
7063552       0x6BC800        0.000000
7064576       0x6BCC00        0.000000
7065600       0x6BD000        0.000000
7066624       0x6BD400        0.000000
7067648       0x6BD800        0.000000
7068672       0x6BDC00        0.000000
7069696       0x6BE000        0.000000
7070720       0x6BE400        0.000000
7071744       0x6BE800        0.000000
7072768       0x6BEC00        0.000000
7073792       0x6BF000        0.000000
7074816       0x6BF400        0.000000
7075840       0x6BF800        0.000000
7076864       0x6BFC00        0.000000
7077888       0x6C0000        0.000000
7078912       0x6C0400        0.000000
7079936       0x6C0800        0.000000
7080960       0x6C0C00        0.000000
7081984       0x6C1000        0.000000
7083008       0x6C1400        0.000000
7084032       0x6C1800        0.000000
7085056       0x6C1C00        0.000000
7086080       0x6C2000        0.000000
7087104       0x6C2400        0.000000
7088128       0x6C2800        0.000000
7089152       0x6C2C00        0.000000
7090176       0x6C3000        0.000000
7091200       0x6C3400        0.000000
7092224       0x6C3800        0.000000
7093248       0x6C3C00        0.000000
7094272       0x6C4000        0.000000
7095296       0x6C4400        0.000000
7096320       0x6C4800        0.000000
7097344       0x6C4C00        0.000000
7098368       0x6C5000        0.000000
7099392       0x6C5400        0.000000
7100416       0x6C5800        0.000000
7101440       0x6C5C00        0.000000
7102464       0x6C6000        0.000000
7103488       0x6C6400        0.000000
7104512       0x6C6800        0.000000
7105536       0x6C6C00        0.000000
7106560       0x6C7000        0.000000
7107584       0x6C7400        0.000000
7108608       0x6C7800        0.000000
7109632       0x6C7C00        0.000000
7110656       0x6C8000        0.000000
7111680       0x6C8400        0.000000
7112704       0x6C8800        0.000000
7113728       0x6C8C00        0.000000
7114752       0x6C9000        0.000000
7115776       0x6C9400        0.000000
7116800       0x6C9800        0.000000
7117824       0x6C9C00        0.000000
7118848       0x6CA000        0.000000
7119872       0x6CA400        0.000000
7120896       0x6CA800        0.000000
7121920       0x6CAC00        0.000000
7122944       0x6CB000        0.000000
7123968       0x6CB400        0.000000
7124992       0x6CB800        0.000000
7126016       0x6CBC00        0.000000
7127040       0x6CC000        0.000000
7128064       0x6CC400        0.000000
7129088       0x6CC800        0.000000
7130112       0x6CCC00        0.000000
7131136       0x6CD000        0.000000
7132160       0x6CD400        0.000000
7133184       0x6CD800        0.000000
7134208       0x6CDC00        0.000000
7135232       0x6CE000        0.000000
7136256       0x6CE400        0.000000
7137280       0x6CE800        0.000000
7138304       0x6CEC00        0.000000
7139328       0x6CF000        0.000000
7140352       0x6CF400        0.000000
7141376       0x6CF800        0.000000
7142400       0x6CFC00        0.000000
7143424       0x6D0000        0.000000
7144448       0x6D0400        0.000000
7145472       0x6D0800        0.000000
7146496       0x6D0C00        0.000000
7147520       0x6D1000        0.000000
7148544       0x6D1400        0.000000
7149568       0x6D1800        0.000000
7150592       0x6D1C00        0.000000
7151616       0x6D2000        0.000000
7152640       0x6D2400        0.000000
7153664       0x6D2800        0.000000
7154688       0x6D2C00        0.000000
7155712       0x6D3000        0.000000
7156736       0x6D3400        0.000000
7157760       0x6D3800        0.000000
7158784       0x6D3C00        0.000000
7159808       0x6D4000        0.000000
7160832       0x6D4400        0.000000
7161856       0x6D4800        0.000000
7162880       0x6D4C00        0.000000
7163904       0x6D5000        0.000000
7164928       0x6D5400        0.000000
7165952       0x6D5800        0.000000
7166976       0x6D5C00        0.000000
7168000       0x6D6000        0.000000
7169024       0x6D6400        0.000000
7170048       0x6D6800        0.000000
7171072       0x6D6C00        0.000000
7172096       0x6D7000        0.000000
7173120       0x6D7400        0.000000
7174144       0x6D7800        0.000000
7175168       0x6D7C00        0.000000
7176192       0x6D8000        0.000000
7177216       0x6D8400        0.000000
7178240       0x6D8800        0.000000
7179264       0x6D8C00        0.000000
7180288       0x6D9000        0.000000
7181312       0x6D9400        0.000000
7182336       0x6D9800        0.000000
7183360       0x6D9C00        0.000000
7184384       0x6DA000        0.000000
7185408       0x6DA400        0.000000
7186432       0x6DA800        0.000000
7187456       0x6DAC00        0.000000
7188480       0x6DB000        0.000000
7189504       0x6DB400        0.000000
7190528       0x6DB800        0.000000
7191552       0x6DBC00        0.000000
7192576       0x6DC000        0.000000
7193600       0x6DC400        0.000000
7194624       0x6DC800        0.000000
7195648       0x6DCC00        0.000000
7196672       0x6DD000        0.000000
7197696       0x6DD400        0.000000
7198720       0x6DD800        0.000000
7199744       0x6DDC00        0.000000
7200768       0x6DE000        0.000000
7201792       0x6DE400        0.000000
7202816       0x6DE800        0.000000
7203840       0x6DEC00        0.000000
7204864       0x6DF000        0.000000
7205888       0x6DF400        0.000000
7206912       0x6DF800        0.000000
7207936       0x6DFC00        0.000000
7208960       0x6E0000        0.000000
7209984       0x6E0400        0.000000
7211008       0x6E0800        0.000000
7212032       0x6E0C00        0.000000
7213056       0x6E1000        0.000000
7214080       0x6E1400        0.000000
7215104       0x6E1800        0.000000
7216128       0x6E1C00        0.000000
7217152       0x6E2000        0.000000
7218176       0x6E2400        0.000000
7219200       0x6E2800        0.000000
7220224       0x6E2C00        0.000000
7221248       0x6E3000        0.000000
7222272       0x6E3400        0.000000
7223296       0x6E3800        0.000000
7224320       0x6E3C00        0.000000
7225344       0x6E4000        0.000000
7226368       0x6E4400        0.000000
7227392       0x6E4800        0.000000
7228416       0x6E4C00        0.000000
7229440       0x6E5000        0.000000
7230464       0x6E5400        0.000000
7231488       0x6E5800        0.000000
7232512       0x6E5C00        0.000000
7233536       0x6E6000        0.000000
7234560       0x6E6400        0.000000
7235584       0x6E6800        0.000000
7236608       0x6E6C00        0.000000
7237632       0x6E7000        0.000000
7238656       0x6E7400        0.000000
7239680       0x6E7800        0.000000
7240704       0x6E7C00        0.000000
7241728       0x6E8000        0.000000
7242752       0x6E8400        0.000000
7243776       0x6E8800        0.000000
7244800       0x6E8C00        0.000000
7245824       0x6E9000        0.000000
7246848       0x6E9400        0.000000
7247872       0x6E9800        0.000000
7248896       0x6E9C00        0.000000
7249920       0x6EA000        0.000000
7250944       0x6EA400        0.000000
7251968       0x6EA800        0.000000
7252992       0x6EAC00        0.000000
7254016       0x6EB000        0.000000
7255040       0x6EB400        0.000000
7256064       0x6EB800        0.000000
7257088       0x6EBC00        0.000000
7258112       0x6EC000        0.000000
7259136       0x6EC400        0.000000
7260160       0x6EC800        0.000000
7261184       0x6ECC00        0.000000
7262208       0x6ED000        0.000000
7263232       0x6ED400        0.000000
7264256       0x6ED800        0.000000
7265280       0x6EDC00        0.000000
7266304       0x6EE000        0.000000
7267328       0x6EE400        0.000000
7268352       0x6EE800        0.000000
7269376       0x6EEC00        0.000000
7270400       0x6EF000        0.000000
7271424       0x6EF400        0.000000
7272448       0x6EF800        0.000000
7273472       0x6EFC00        0.000000
7274496       0x6F0000        0.000000
7275520       0x6F0400        0.000000
7276544       0x6F0800        0.000000
7277568       0x6F0C00        0.000000
7278592       0x6F1000        0.000000
7279616       0x6F1400        0.000000
7280640       0x6F1800        0.000000
7281664       0x6F1C00        0.000000
7282688       0x6F2000        0.000000
7283712       0x6F2400        0.000000
7284736       0x6F2800        0.000000
7285760       0x6F2C00        0.000000
7286784       0x6F3000        0.000000
7287808       0x6F3400        0.000000
7288832       0x6F3800        0.000000
7289856       0x6F3C00        0.000000
7290880       0x6F4000        0.000000
7291904       0x6F4400        0.000000
7292928       0x6F4800        0.000000
7293952       0x6F4C00        0.000000
7294976       0x6F5000        0.000000
7296000       0x6F5400        0.000000
7297024       0x6F5800        0.000000
7298048       0x6F5C00        0.000000
7299072       0x6F6000        0.000000
7300096       0x6F6400        0.000000
7301120       0x6F6800        0.000000
7302144       0x6F6C00        0.000000
7303168       0x6F7000        0.000000
7304192       0x6F7400        0.000000
7305216       0x6F7800        0.000000
7306240       0x6F7C00        0.000000
7307264       0x6F8000        0.000000
7308288       0x6F8400        0.000000
7309312       0x6F8800        0.000000
7310336       0x6F8C00        0.000000
7311360       0x6F9000        0.000000
7312384       0x6F9400        0.000000
7313408       0x6F9800        0.000000
7314432       0x6F9C00        0.000000
7315456       0x6FA000        0.000000
7316480       0x6FA400        0.000000
7317504       0x6FA800        0.000000
7318528       0x6FAC00        0.000000
7319552       0x6FB000        0.000000
7320576       0x6FB400        0.000000
7321600       0x6FB800        0.000000
7322624       0x6FBC00        0.000000
7323648       0x6FC000        0.000000
7324672       0x6FC400        0.000000
7325696       0x6FC800        0.000000
7326720       0x6FCC00        0.000000
7327744       0x6FD000        0.000000
7328768       0x6FD400        0.000000
7329792       0x6FD800        0.000000
7330816       0x6FDC00        0.000000
7331840       0x6FE000        0.000000
7332864       0x6FE400        0.000000
7333888       0x6FE800        0.000000
7334912       0x6FEC00        0.000000
7335936       0x6FF000        0.000000
7336960       0x6FF400        0.000000
7337984       0x6FF800        0.000000
7339008       0x6FFC00        0.000000
7340032       0x700000        0.000000
7341056       0x700400        0.000000
7342080       0x700800        0.000000
7343104       0x700C00        0.000000
7344128       0x701000        0.000000
7345152       0x701400        0.000000
7346176       0x701800        0.000000
7347200       0x701C00        0.000000
7348224       0x702000        0.000000
7349248       0x702400        0.000000
7350272       0x702800        0.000000
7351296       0x702C00        0.000000
7352320       0x703000        0.000000
7353344       0x703400        0.000000
7354368       0x703800        0.000000
7355392       0x703C00        0.000000
7356416       0x704000        0.000000
7357440       0x704400        0.000000
7358464       0x704800        0.000000
7359488       0x704C00        0.000000
7360512       0x705000        0.000000
7361536       0x705400        0.000000
7362560       0x705800        0.000000
7363584       0x705C00        0.000000
7364608       0x706000        0.000000
7365632       0x706400        0.000000
7366656       0x706800        0.000000
7367680       0x706C00        0.000000
7368704       0x707000        0.000000
7369728       0x707400        0.000000
7370752       0x707800        0.000000
7371776       0x707C00        0.000000
7372800       0x708000        0.000000
7373824       0x708400        0.000000
7374848       0x708800        0.000000
7375872       0x708C00        0.000000
7376896       0x709000        0.000000
7377920       0x709400        0.000000
7378944       0x709800        0.000000
7379968       0x709C00        0.000000
7380992       0x70A000        0.000000
7382016       0x70A400        0.000000
7383040       0x70A800        0.000000
7384064       0x70AC00        0.000000
7385088       0x70B000        0.000000
7386112       0x70B400        0.000000
7387136       0x70B800        0.000000
7388160       0x70BC00        0.000000
7389184       0x70C000        0.000000
7390208       0x70C400        0.000000
7391232       0x70C800        0.000000
7392256       0x70CC00        0.000000
7393280       0x70D000        0.000000
7394304       0x70D400        0.000000
7395328       0x70D800        0.000000
7396352       0x70DC00        0.000000
7397376       0x70E000        0.000000
7398400       0x70E400        0.000000
7399424       0x70E800        0.000000
7400448       0x70EC00        0.000000
7401472       0x70F000        0.000000
7402496       0x70F400        0.000000
7403520       0x70F800        0.000000
7404544       0x70FC00        0.000000
7405568       0x710000        0.000000
7406592       0x710400        0.000000
7407616       0x710800        0.000000
7408640       0x710C00        0.000000
7409664       0x711000        0.000000
7410688       0x711400        0.000000
7411712       0x711800        0.000000
7412736       0x711C00        0.000000
7413760       0x712000        0.000000
7414784       0x712400        0.000000
7415808       0x712800        0.000000
7416832       0x712C00        0.000000
7417856       0x713000        0.000000
7418880       0x713400        0.000000
7419904       0x713800        0.000000
7420928       0x713C00        0.000000
7421952       0x714000        0.000000
7422976       0x714400        0.000000
7424000       0x714800        0.000000
7425024       0x714C00        0.000000
7426048       0x715000        0.000000
7427072       0x715400        0.000000
7428096       0x715800        0.000000
7429120       0x715C00        0.000000
7430144       0x716000        0.000000
7431168       0x716400        0.000000
7432192       0x716800        0.000000
7433216       0x716C00        0.000000
7434240       0x717000        0.000000
7435264       0x717400        0.000000
7436288       0x717800        0.000000
7437312       0x717C00        0.000000
7438336       0x718000        0.000000
7439360       0x718400        0.000000
7440384       0x718800        0.000000
7441408       0x718C00        0.000000
7442432       0x719000        0.000000
7443456       0x719400        0.000000
7444480       0x719800        0.000000
7445504       0x719C00        0.000000
7446528       0x71A000        0.000000
7447552       0x71A400        0.000000
7448576       0x71A800        0.000000
7449600       0x71AC00        0.000000
7450624       0x71B000        0.000000
7451648       0x71B400        0.000000
7452672       0x71B800        0.000000
7453696       0x71BC00        0.000000
7454720       0x71C000        0.000000
7455744       0x71C400        0.000000
7456768       0x71C800        0.000000
7457792       0x71CC00        0.000000
7458816       0x71D000        0.000000
7459840       0x71D400        0.000000
7460864       0x71D800        0.000000
7461888       0x71DC00        0.000000
7462912       0x71E000        0.000000
7463936       0x71E400        0.000000
7464960       0x71E800        0.000000
7465984       0x71EC00        0.000000
7467008       0x71F000        0.000000
7468032       0x71F400        0.000000
7469056       0x71F800        0.000000
7470080       0x71FC00        0.000000
7471104       0x720000        0.000000
7472128       0x720400        0.000000
7473152       0x720800        0.000000
7474176       0x720C00        0.000000
7475200       0x721000        0.000000
7476224       0x721400        0.000000
7477248       0x721800        0.000000
7478272       0x721C00        0.000000
7479296       0x722000        0.000000
7480320       0x722400        0.000000
7481344       0x722800        0.000000
7482368       0x722C00        0.000000
7483392       0x723000        0.000000
7484416       0x723400        0.000000
7485440       0x723800        0.000000
7486464       0x723C00        0.000000
7487488       0x724000        0.000000
7488512       0x724400        0.000000
7489536       0x724800        0.000000
7490560       0x724C00        0.000000
7491584       0x725000        0.000000
7492608       0x725400        0.000000
7493632       0x725800        0.000000
7494656       0x725C00        0.000000
7495680       0x726000        0.000000
7496704       0x726400        0.000000
7497728       0x726800        0.000000
7498752       0x726C00        0.000000
7499776       0x727000        0.000000
7500800       0x727400        0.000000
7501824       0x727800        0.000000
7502848       0x727C00        0.000000
7503872       0x728000        0.000000
7504896       0x728400        0.000000
7505920       0x728800        0.000000
7506944       0x728C00        0.000000
7507968       0x729000        0.000000
7508992       0x729400        0.000000
7510016       0x729800        0.000000
7511040       0x729C00        0.000000
7512064       0x72A000        0.747667
7513088       0x72A400        0.765925
7514112       0x72A800        0.766619
7515136       0x72AC00        0.783932
7516160       0x72B000        0.795123
7517184       0x72B400        0.752189
7518208       0x72B800        0.773747
7519232       0x72BC00        0.555279
7520256       0x72C000        0.587071
7521280       0x72C400        0.772496
7522304       0x72C800        0.736752
7523328       0x72CC00        0.786892
7524352       0x72D000        0.778918
7525376       0x72D400        0.773594
7526400       0x72D800        0.766210
7527424       0x72DC00        0.798625
7528448       0x72E000        0.810744
7529472       0x72E400        0.798625
7530496       0x72E800        0.571198
7531520       0x72EC00        0.641269
7532544       0x72F000        0.722045
7533568       0x72F400        0.776811
7534592       0x72F800        0.706429
7535616       0x72FC00        0.784336
7536640       0x730000        0.786086
7537664       0x730400        0.729554
7538688       0x730800        0.769362
7539712       0x730C00        0.791678
7540736       0x731000        0.787548
7541760       0x731400        0.807453
7542784       0x731800        0.798553
7543808       0x731C00        0.756320
7544832       0x732000        0.807235
7545856       0x732400        0.869861
7546880       0x732800        0.763465
7547904       0x732C00        0.787017
7548928       0x733000        0.775466
7549952       0x733400        0.702728
7550976       0x733800        0.661457
7552000       0x733C00        0.659735
7553024       0x734000        0.640372
7554048       0x734400        0.637542
7555072       0x734800        0.645773
7556096       0x734C00        0.640221
7557120       0x735000        0.642613
7558144       0x735400        0.632774
7559168       0x735800        0.634109
7560192       0x735C00        0.734214
7561216       0x736000        0.614478
7562240       0x736400        0.743672
7563264       0x736800        0.630460
7564288       0x736C00        0.777999
7565312       0x737000        0.726512
7566336       0x737400        0.712829
7567360       0x737800        0.711525
7568384       0x737C00        0.802947
7569408       0x738000        0.797013
7570432       0x738400        0.773458
7571456       0x738800        0.760754
7572480       0x738C00        0.771364
7573504       0x739000        0.806681
7574528       0x739400        0.781493
7575552       0x739800        0.693836
7576576       0x739C00        0.674850
7577600       0x73A000        0.272593
7578624       0x73A400        0.262962
7579648       0x73A800        0.288681
7580672       0x73AC00        0.271774
7581696       0x73B000        0.288764
7582720       0x73B400        0.287465
7583744       0x73B800        0.259640
7584768       0x73BC00        0.288825
7585792       0x73C000        0.269148
7586816       0x73C400        0.291303
7587840       0x73C800        0.274824
7588864       0x73CC00        0.253319
7589888       0x73D000        0.325250
7590912       0x73D400        0.730051
7591936       0x73D800        0.721898
7592960       0x73DC00        0.775216
7593984       0x73E000        0.748105
7595008       0x73E400        0.632846
7596032       0x73E800        0.771765
7597056       0x73EC00        0.782857
7598080       0x73F000        0.759319
7599104       0x73F400        0.770073
7600128       0x73F800        0.787640
7601152       0x73FC00        0.759827
7602176       0x740000        0.744494
7603200       0x740400        0.752683
7604224       0x740800        0.759419
7605248       0x740C00        0.774290
7606272       0x741000        0.737772
7607296       0x741400        0.754729
7608320       0x741800        0.777406
7609344       0x741C00        0.780237
7610368       0x742000        0.755634
7611392       0x742400        0.702559
7612416       0x742800        0.770780
7613440       0x742C00        0.746691
7614464       0x743000        0.752077
7615488       0x743400        0.768399
7616512       0x743800        0.753398
7617536       0x743C00        0.753773
7618560       0x744000        0.787489
7619584       0x744400        0.766215
7620608       0x744800        0.918982
7621632       0x744C00        0.966884
7622656       0x745000        0.973161
7623680       0x745400        0.956221
7624704       0x745800        0.960029
7625728       0x745C00        0.964291
7626752       0x746000        0.976757
7627776       0x746400        0.976760
7628800       0x746800        0.975258
7629824       0x746C00        0.973101
7630848       0x747000        0.970671
7631872       0x747400        0.971635
7632896       0x747800        0.974992
7633920       0x747C00        0.964086
7634944       0x748000        0.973535
7635968       0x748400        0.970247
7636992       0x748800        0.971296
7638016       0x748C00        0.971907
7639040       0x749000        0.971487
7640064       0x749400        0.972832
7641088       0x749800        0.968487
7642112       0x749C00        0.972082
7643136       0x74A000        0.370933
7644160       0x74A400        0.144314
7645184       0x74A800        0.000000
7646208       0x74AC00        0.000000
7647232       0x74B000        0.000000
7648256       0x74B400        0.525489
7649280       0x74B800        0.724344
7650304       0x74BC00        0.749321
7651328       0x74C000        0.753685
7652352       0x74C400        0.763487
7653376       0x74C800        0.736146
7654400       0x74CC00        0.820975
7655424       0x74D000        0.660490
7656448       0x74D400        0.000000
7657472       0x74D800        0.117351
7658496       0x74DC00        0.760131
7659520       0x74E000        0.779227
7660544       0x74E400        0.772420
7661568       0x74E800        0.779902
7662592       0x74EC00        0.797910
7663616       0x74F000        0.775249
7664640       0x74F400        0.786813
7665664       0x74F800        0.790150
7666688       0x74FC00        0.691904
7667712       0x750000        0.000000
7668736       0x750400        0.000000
7669760       0x750800        0.000000
7670784       0x750C00        0.000000
7671808       0x751000        0.000000
7672832       0x751400        0.000000
7673856       0x751800        0.000000
7674880       0x751C00        0.000000
7675904       0x752000        0.000000
7676928       0x752400        0.000000
7677952       0x752800        0.000000
7678976       0x752C00        0.000000
7680000       0x753000        0.000000
7681024       0x753400        0.000000
7682048       0x753800        0.000000
7683072       0x753C00        0.000000
7684096       0x754000        0.000000
7685120       0x754400        0.000000
7686144       0x754800        0.000000
7687168       0x754C00        0.000000
7688192       0x755000        0.000000
7689216       0x755400        0.000000
7690240       0x755800        0.000000
7691264       0x755C00        0.000000
7692288       0x756000        0.000000
7693312       0x756400        0.000000
7694336       0x756800        0.000000
7695360       0x756C00        0.000000
7696384       0x757000        0.000000
7697408       0x757400        0.000000
7698432       0x757800        0.000000
7699456       0x757C00        0.000000
7700480       0x758000        0.000000
7701504       0x758400        0.000000
7702528       0x758800        0.000000
7703552       0x758C00        0.000000
7704576       0x759000        0.000000
7705600       0x759400        0.000000
7706624       0x759800        0.000000
7707648       0x759C00        0.000000
7708672       0x75A000        0.000000
7709696       0x75A400        0.000000
7710720       0x75A800        0.000000
7711744       0x75AC00        0.000000
7712768       0x75B000        0.000000
7713792       0x75B400        0.000000
7714816       0x75B800        0.000000
7715840       0x75BC00        0.000000
7716864       0x75C000        0.000000
7717888       0x75C400        0.000000
7718912       0x75C800        0.000000
7719936       0x75CC00        0.000000
7720960       0x75D000        0.000000
7721984       0x75D400        0.000000
7723008       0x75D800        0.000000
7724032       0x75DC00        0.000000
7725056       0x75E000        0.000000
7726080       0x75E400        0.000000
7727104       0x75E800        0.000000
7728128       0x75EC00        0.000000
7729152       0x75F000        0.000000
7730176       0x75F400        0.000000
7731200       0x75F800        0.000000
7732224       0x75FC00        0.000000
7733248       0x760000        0.000000
7734272       0x760400        0.000000
7735296       0x760800        0.000000
7736320       0x760C00        0.000000
7737344       0x761000        0.000000
7738368       0x761400        0.000000
7739392       0x761800        0.000000
7740416       0x761C00        0.000000
7741440       0x762000        0.000000
7742464       0x762400        0.000000
7743488       0x762800        0.000000
7744512       0x762C00        0.000000
7745536       0x763000        0.000000
7746560       0x763400        0.000000
7747584       0x763800        0.000000
7748608       0x763C00        0.000000
7749632       0x764000        0.000000
7750656       0x764400        0.000000
7751680       0x764800        0.000000
7752704       0x764C00        0.000000
7753728       0x765000        0.000000
7754752       0x765400        0.000000
7755776       0x765800        0.000000
7756800       0x765C00        0.000000
7757824       0x766000        0.000000
7758848       0x766400        0.000000
7759872       0x766800        0.000000
7760896       0x766C00        0.000000
7761920       0x767000        0.000000
7762944       0x767400        0.000000
7763968       0x767800        0.000000
7764992       0x767C00        0.000000
7766016       0x768000        0.000000
7767040       0x768400        0.000000
7768064       0x768800        0.000000
7769088       0x768C00        0.000000
7770112       0x769000        0.000000
7771136       0x769400        0.000000
7772160       0x769800        0.000000
7773184       0x769C00        0.000000
7774208       0x76A000        0.000000
7775232       0x76A400        0.000000
7776256       0x76A800        0.000000
7777280       0x76AC00        0.000000
7778304       0x76B000        0.000000
7779328       0x76B400        0.000000
7780352       0x76B800        0.000000
7781376       0x76BC00        0.000000
7782400       0x76C000        0.000000
7783424       0x76C400        0.000000
7784448       0x76C800        0.000000
7785472       0x76CC00        0.000000
7786496       0x76D000        0.000000
7787520       0x76D400        0.000000
7788544       0x76D800        0.000000
7789568       0x76DC00        0.000000
7790592       0x76E000        0.000000
7791616       0x76E400        0.000000
7792640       0x76E800        0.000000
7793664       0x76EC00        0.000000
7794688       0x76F000        0.000000
7795712       0x76F400        0.000000
7796736       0x76F800        0.000000
7797760       0x76FC00        0.000000
7798784       0x770000        0.000000
7799808       0x770400        0.000000
7800832       0x770800        0.000000
7801856       0x770C00        0.000000
7802880       0x771000        0.000000
7803904       0x771400        0.000000
7804928       0x771800        0.000000
7805952       0x771C00        0.000000
7806976       0x772000        0.000000
7808000       0x772400        0.000000
7809024       0x772800        0.000000
7810048       0x772C00        0.000000
7811072       0x773000        0.000000
7812096       0x773400        0.000000
7813120       0x773800        0.000000
7814144       0x773C00        0.000000
7815168       0x774000        0.000000
7816192       0x774400        0.000000
7817216       0x774800        0.000000
7818240       0x774C00        0.000000
7819264       0x775000        0.000000
7820288       0x775400        0.000000
7821312       0x775800        0.000000
7822336       0x775C00        0.000000
7823360       0x776000        0.000000
7824384       0x776400        0.000000
7825408       0x776800        0.000000
7826432       0x776C00        0.000000
7827456       0x777000        0.000000
7828480       0x777400        0.000000
7829504       0x777800        0.000000
7830528       0x777C00        0.000000
7831552       0x778000        0.000000
7832576       0x778400        0.000000
7833600       0x778800        0.000000
7834624       0x778C00        0.000000
7835648       0x779000        0.000000
7836672       0x779400        0.000000
7837696       0x779800        0.000000
7838720       0x779C00        0.000000
7839744       0x77A000        0.000000
7840768       0x77A400        0.000000
7841792       0x77A800        0.000000
7842816       0x77AC00        0.000000
7843840       0x77B000        0.000000
